Date,BLH_passed,AMS_passed,Att.flow_cfs,Turbine.flow_cfs,Water.temp_max,Water.temp_min,Water.temp_mean,Discharge_max,Discharge_min,Discharge_mean,DO_max,DO_min,DO_mean
3/4/2018,0,0,36.46,6025,14.6,13.7,14.2,7050,3290,6030,10.4,10,10.3
3/5/2018,244,752,220.06,5888,14.1,13.6,13.9,16900,1670,5870,10.7,10.3,10.5
3/6/2018,371,5394,220.32,4751,14.2,13.9,14.1,7310,-144,4760,10.7,9.9,10.4
3/7/2018,2549,21567,205.8,3604,14.7,14.1,14.3,8260,-3000,3610,10.5,8.8,10.1
3/8/2018,1383,8260,195.57,4589,14.4,13.5,14.1,6850,-621,4600,10.4,9.3,10.1
3/9/2018,380,2161,140.92,3439,13.5,12.9,13.3,6470,-1350,3410,10.7,9,10.1
3/10/2018,21,45,53.32,3160,13.3,12.5,12.9,6580,-548,3160,10.7,8,9.7
3/11/2018,21,20,51.75,2788,14,12.7,13.3,7830,-2100,2670,10.8,7.8,9.7
3/12/2018,4035,746,52.81,2964,14,13.3,13.7,18600,-1250,3550,10.1,7,9.5
3/13/2018,7419,1794,49,4987,13.5,12.5,13,18600,-1990,4440,10.1,8.3,9.6
3/14/2018,983,142,53.32,2979,13,11.9,12.5,6710,-1440,2960,10.7,7.2,9.7
3/15/2018,2252,725,53.32,4776,12.9,12.1,12.4,18200,109,4780,10.7,6.8,10
3/16/2018,3258,616,53.57,4390,13.4,11.8,12.5,6290,-363,4440,10.9,8.8,10.4
3/17/2018,8305,1415,53.57,4441,13.7,12.4,13.1,6290,61,4500,10.5,8.5,10.2
3/18/2018,18487,4676,43.5,4610,14.8,13.5,14.2,6320,15,4550,10.3,8.1,9.9
3/19/2018,426,47,20.13,4026,14.9,14.3,14.5,18600,-4340,3960,10.2,5.3,9.5
3/20/2018,0,0,0,3445,16.1,14.7,15.2,20400,-4060,3460,10.3,2.2,9.1
3/21/2018,0,0,0,8189,16.1,14,15.3,21700,-5280,8110,10.4,3.5,9.4
3/22/2018,0,0,0,11557,14,12.5,13.1,22200,-2310,11600,10.6,9.2,10.1
3/23/2018,0,0,0,11064,14.2,12.9,13.3,21900,-1630,11100,10.9,9.5,10.5
3/24/2018,0,0,0,8891,14.1,13.7,13.9,21200,-4290,8840,10.9,8.9,10.3
3/25/2018,0,0,0,8680,14.1,13.4,13.8,21000,-5650,8670,11.3,8.6,10.5
3/26/2018,0,0,0,11099,13.5,12.5,12.9,21800,-834,11200,11.2,9.8,10.7
3/27/2018,0,0,0,8132,13.1,12.7,12.9,22400,-3350,8130,11.1,9.7,10.7
3/28/2018,0,0,0,8184,14.4,12.7,13.2,21100,-4620,8170,11.2,9.2,10.7
3/29/2018,0,0,0,8300,15.9,14.3,14.9,21500,-2350,8310,11.2,8.7,10.8
3/30/2018,0,0,0,5702,16.3,15.9,16,20300,-2250,5670,11,5.1,9.9
3/31/2018,0,0,0,5649,16,15.1,15.6,19900,-1640,5670,10.5,8,9.8
4/1/2018,0,0,0,5285,16.9,14.9,15.7,20100,-1380,5300,10.8,8.2,10.3
4/2/2018,0,0,0,2989,18,16.1,16.9,19400,-622,2980,10.6,6.6,9.8
4/3/2018,0,0,0,3147,19.8,17.8,18.5,20400,-1530,3150,10.3,6.1,9.1
4/4/2018,0,0,0,2980,20.3,19.4,19.7,20400,-2270,2970,10,4,8.2
4/5/2018,0,0,0,2950,20.3,19.1,19.7,19800,-1270,2950,9.6,5.2,8.3
4/6/2018,0,140,50.26,2955,19.3,18.4,18.8,19800,-1420,2950,10,7.6,9.3
4/7/2018,0,10,50.26,3080,19,18.2,18.5,6340,-247,3090,9.5,7.2,8.9
4/8/2018,0,0,50.26,3082,18.6,17.7,18.2,6510,-113,3070,9.4,6.7,8.8
4/9/2018,1,41,52.81,4310,18,16.6,17,19600,-1330,4310,9.9,7.8,9.3
4/10/2018,469,32955,53.57,254,16.7,16.3,16.5,470,-87,250,9,6.8,8.1
4/11/2018,146,31032,53.57,216,18.9,15.7,16.8,418,84,216,6.8,4,5.3
4/12/2018,1051,12225,54.34,3869,17.6,16.3,16.8,18000,-181,3880,10.1,3.9,8.3
4/13/2018,102,38347,55.1,413,18.6,16.7,17.7,14500,-226,408,9.1,6.7,8.2
4/14/2018,33,31524,54.34,229,20,17.8,18.9,466,60,234,8,4.8,7.2
4/15/2018,237,29006,53.57,3781,21.2,19.5,20.1,19900,-777,3780,9.8,3.8,6.3
4/16/2018,2,6084,53.57,2690,20.9,19.2,20.3,19700,-515,2690,9.2,7.7,8.8
4/17/2018,3,1080,53.83,4959,19.2,17.1,18,19700,-689,5220,9.7,8.5,9.2
4/18/2018,2,75,53.57,8689,19,16.9,17.8,20000,4560,8720,10.3,9.6,9.9
4/19/2018,3,541,123.41,8500,19.5,18.6,19,21300,139,8220,10.2,9.8,10
4/20/2018,14,1119,240.57,7073,19.2,17.4,18.3,20000,-383,7070,10.1,9.5,9.9
4/21/2018,2,863,240.57,8656,18.2,17.2,17.7,21200,-358,8660,10.3,9.6,10.1
4/22/2018,11,1606,240.57,12312,18.6,18,18.3,22900,531,13300,10.5,9.8,10.2
4/23/2018,0,515,240.32,16411,18.2,17.6,17.8,22100,-5150,15600,10.4,9.8,10.1
4/24/2018,0,361,239.04,15820,20.2,17.7,18.5,22500,496,16600,10.5,9.5,10.1
4/25/2018,0,1764,237.84,21697,20.8,19.2,19.9,24500,19300,21800,10.5,9.8,10.1
4/26/2018,0,673,240.57,22818,NA,NA,NA,24500,21200,22900,NA,NA,NA
4/27/2018,1,495,240.57,22693,21.5,20.3,20.9,24500,21200,22700,10.6,9.9,10.3
4/28/2018,3,235,240.57,22723,21.8,19.8,20.7,24500,21300,22700,10.6,9.9,10.3
4/29/2018,1,426,240.83,22579,21.5,20.1,20.6,24200,20400,22600,10.4,9.9,10.2
4/30/2018,4,783,240.57,22572,20.7,19,19.8,24400,12100,22600,10.3,9.7,10
5/1/2018,0,271,239.04,22696,21.7,19.5,20.4,24600,21100,22700,10.4,9.6,10
5/2/2018,0,151,238.79,22517,22.6,20.4,21.3,24900,19100,22500,10.4,9.7,10
5/3/2018,0,190,238.79,22478,22.9,21,21.8,24600,20700,22400,10.4,9.6,10
5/4/2018,3,738,238.79,19747,23.3,21.5,22.3,25500,-4070,18800,10.3,9.2,9.8
5/5/2018,0,137,238.28,17160,23.7,22.1,22.8,24400,-6800,17100,10.2,9.1,9.7
5/6/2018,0,0,234.29,13936,24.5,23.4,23.9,23900,-3720,13800,10.1,8.8,9.5
5/7/2018,0,1550,236.29,11060,24.5,23.8,24.1,23000,-2850,11100,9.8,8,9.3
5/8/2018,0,1260,229.15,7782,24.2,23.5,23.8,22000,-4550,7790,9.6,7.4,9
5/9/2018,0,6356,244.3,7426,24,23.4,23.7,21400,-4910,7430,9.8,7.7,9
5/10/2018,0,12109,244.55,8240,24.9,23.7,24.2,21100,-5120,8240,9.8,6.6,8.9
5/11/2018,0,3424,226.44,8635,25.6,24.6,25,21800,-128,8610,9.6,7,8.9
5/12/2018,0,874,244.3,7445,26.8,25.3,26,21200,-1720,7850,9.6,7.8,8.9
5/13/2018,0,824,230.38,7192,27.3,26.4,26.8,21400,-3570,7200,9.4,6.8,8.5
5/14/2018,0,307,214.95,8132,27.4,26.7,27,21100,-3530,8130,9.3,5.8,8.2
5/15/2018,0,109,101.19,5422,27.5,26.9,27.1,20200,-1130,5410,9.2,5.2,8
2/4/2019,0,63,34.6,629,10.8,9.7,10.2,23900,20600,22200,11,10.9,11
2/5/2019,0,74,144.4,632,11.7,10.4,10.9,23500,21100,22300,11,10.8,10.9
2/6/2019,0,20,221.54,616,12.9,11.3,11.9,24300,19200,21800,11.3,10.9,11.1
2/7/2019,0,79,218.53,599,14.1,12.4,12.9,22900,3500,21100,11.5,11.1,11.2
2/8/2019,0,701,219.04,436,14.7,13.6,14,22800,-3010,15400,11.5,10.5,11.1
2/9/2019,0,0,37.5,412,14.5,12.2,13.3,21700,-551,14700,11.3,10.8,11
2/10/2019,0,0,37.5,456,12.2,11.2,11.6,22700,-5320,16000,11.2,10.5,11
2/11/2019,0,27,220.32,438,11.3,11.1,11.2,22700,-1420,15500,11,10.3,10.8
2/12/2019,0,165,220.32,449,12.8,11.3,11.8,24000,-230,15900,11,10.3,10.7
2/13/2019,1,351,220.32,419,12.7,12.3,12.6,22900,-997,14900,11,9.6,10.6
2/14/2019,1,74,220.32,457,12.5,11.6,12.1,24400,-6470,16000,11.1,10.2,10.8
2/15/2019,110,242,220.57,429,13,12.3,12.6,23400,-5640,15200,11.1,10.3,10.8
2/16/2019,118,145,220.32,443,13.4,12.9,13.1,23600,-789,15700,10.9,10,10.6
2/17/2019,23,237,220.06,457,13.2,12.5,12.7,23400,-6800,16100,10.8,10.1,10.6
2/18/2019,20,196,220.32,468,13.5,12.6,12.9,24400,-6000,16500,10.8,9.4,10.5
2/19/2019,202,582,220.32,471,13.4,11.8,12.6,23600,9,16700,10.7,10,10.5
2/20/2019,12,8,217.51,634,11.8,11.3,11.4,23900,20700,22400,10.8,10.6,10.7
2/21/2019,14,24,219.81,649,13.4,11.4,12,24700,18800,22900,10.9,10.5,10.7
2/22/2019,0,87,220.06,649,13.5,13.3,13.4,24900,21100,22900,10.8,10.5,10.6
2/23/2019,0,53,220.57,646,13.3,12.5,12.8,24700,21300,22800,10.7,10.4,10.5
2/24/2019,2,11,220.32,643,13.3,12.4,12.7,25800,17900,22700,10.6,10.4,10.5
2/25/2019,0,1,224.23,617,13.2,12,12.6,23700,18200,21800,10.9,10.4,10.6
2/26/2019,2,7,220.32,628,13,12.2,12.6,23900,17200,22200,10.9,10.5,10.7
2/27/2019,0,25,220.32,628,13.5,12.5,13,24300,16400,22200,11,10.6,10.7
2/28/2019,0,11,220.32,613,14.2,13,13.5,24000,13800,21700,11.1,10.5,10.7
3/1/2019,1,25,220.32,635,14.4,13.7,14,23900,21000,22400,11,10.4,10.7
3/2/2019,0,8,220.06,629,15,13.9,14.3,23900,19400,22200,11,10.4,10.7
3/3/2019,0,112,220.32,637,15.8,14.8,15.1,24200,20400,22500,11.1,10.6,10.8
3/4/2019,0,1931,220.57,610,15.7,14.6,15.3,23600,13800,21600,10.8,9.8,10.2
3/5/2019,0,153,220.32,598,14.6,13.1,13.8,23400,8390,21100,10.4,10,10.2
3/6/2019,0,10,220.57,604,13.1,12,12.6,23700,13500,21300,10.7,10.2,10.4
3/7/2019,0,24,220.06,603,13.6,12.2,12.8,23100,13900,21300,10.6,10.2,10.4
3/8/2019,0,61,220.32,591,13.7,12.9,13.3,23900,7740,20900,10.5,10.1,10.3
3/9/2019,0,553,236.36,613,14,13.2,13.6,23600,16200,21700,10.6,10,10.3
3/10/2019,0,3979,245.83,629,15.2,13.6,14.2,24200,19300,22200,10.7,10.1,10.3
3/11/2019,2,2488,245.32,627,15.1,14.6,14.8,24600,20100,22200,10.6,10.2,10.4
3/12/2019,8,819,234.27,617,15,14,14.5,23800,19800,21800,10.5,10,10.3
3/13/2019,6,342,220.57,624,15,13.9,14.4,24200,20400,22000,10.6,10,10.2
3/14/2019,0,254,220.57,615,16,14.4,15,23100,20100,21700,10.5,10.1,10.3
3/15/2019,502,5522,220.32,619,16.7,15.5,16,23100,19900,21800,10.5,10,10.2
3/16/2019,1644,1641,225.83,603,16.6,15.6,16,23800,17000,21300,10.3,9.7,10
3/17/2019,9,356,224.59,601,15.6,14.9,15.2,22900,17000,21200,10.2,9.7,10
3/18/2019,4,636,220.57,596,16.1,14.6,15.2,23400,12600,21100,10.1,9.6,9.8
3/19/2019,0,633,220.83,589,15.9,14.3,14.7,24300,14100,20800,10.2,9.6,9.9
3/20/2019,233,668,123.15,572,14.5,13.5,13.8,22200,14600,20200,10.1,9.8,10
3/21/2019,1384,382,53.57,570,14.8,13.3,13.9,23200,11800,20100,10.3,9.9,10.1
3/22/2019,11,512,59.33,532,14.9,13.8,14.3,21900,12300,18800,10.4,9.9,10.1
3/23/2019,74,440,103.7,567,15.2,13.9,14.5,23400,12000,20000,10.3,9.9,10.1
3/24/2019,523,539,220.57,587,16.5,14.4,15.2,23500,15400,20700,10.6,9.8,10.2
3/25/2019,4733,664,220.83,584,17,15.3,16,22600,-6810,20300,10.6,9.9,10.2
3/26/2019,6146,873,221.08,491,16.9,15.7,16.2,22400,-6810,17700,10.4,8.9,9.9
3/27/2019,1748,12452,208.58,383,15.7,14.4,14.7,22500,-2580,13600,10.2,8.7,9.7
3/28/2019,3008,1884,213.67,391,15.1,14,14.4,23100,-6740,12900,10.3,8.6,9.9
3/29/2019,18762,326,126.08,319,16.9,15.1,15.6,22400,-6030,11300,10.4,8.4,9.8
3/30/2019,0,0,0,318,17.4,16.3,16.7,22200,-3880,11200,10.4,9.2,9.9
3/31/2019,0,0,0,318,17.4,17,17.2,23000,-5950,11300,10,8.7,9.5
4/1/2019,0,0,0,314,17.1,15.6,16.2,22300,-2250,11100,10.1,8.3,9.6
4/2/2019,0,0,0,248,15.9,14.2,15.1,21700,-6380,8710,10.1,8.4,9.6
4/3/2019,0,0,0,314,15.5,13.7,14.2,21800,-3590,11000,10.4,9.1,9.9
4/4/2019,0,0,0,246,16,15.3,15.6,21600,-3060,8700,10.2,8.6,9.6
4/5/2019,0,0,0,317,17.4,15.8,16.6,21300,-541,11200,10.2,8.2,9.7
4/6/2019,0,0,0,238,17.7,17.2,17.5,22100,-4790,8410,10,8.4,9.4
4/7/2019,0,0,0,237,18.3,17.7,17.9,21200,-5390,8350,10,7.4,9.2
4/8/2019,0,0,0,289,19.8,18.3,18.8,21200,-1800,11200,10,7.1,9.3
4/9/2019,0,0,0,364,20,19.2,19.4,22900,-253,12900,9.8,7.4,9
4/10/2019,0,0,0,576,20.8,19.6,20.1,22200,17400,20400,9.7,9.2,9.4
4/11/2019,0,0,0,578,20.3,19.2,19.7,23000,18300,20400,9.6,9.1,9.3
4/12/2019,0,0,0,597,20.5,19.4,19.9,23900,19300,21100,9.5,9.1,9.2
4/13/2019,0,0,2.62,590,21.5,19.9,20.5,23600,18600,20900,9.5,9,9.2
4/14/2019,276,1439,52.55,599,21.5,20.7,21,23200,19100,21100,9.3,8.8,9.1
4/15/2019,118,2615,119.71,604,21.4,20.4,20.9,24200,19100,21500,9.1,8.4,8.7
4/16/2019,18,1916,220.57,646,21.2,19.7,20.4,24200,21200,22800,9.4,8.6,8.9
4/17/2019,64,2654,219.16,645,21.5,19.6,20.4,24800,21500,22800,9.5,8.9,9.1
4/18/2019,36,3661,220.57,651,21.8,20,20.8,24700,21900,23000,9.5,8.9,9.2
4/19/2019,115,3186,220.75,548,21.5,20.8,21.1,24100,-1200,19000,9.2,8.4,8.7
4/20/2019,0,80,218.53,515,20.8,18.9,19.5,23600,14000,18600,9.1,8.4,8.7
4/21/2019,5,1475,220.32,633,19.2,17.9,18.6,24100,20700,22400,9.5,8.8,9.1
4/22/2019,0,288,221.08,635,20.3,18.4,19.2,23800,21000,22400,9.7,9,9.3
4/23/2019,0,293,220.83,639,21.4,19.1,20,24200,21400,22600,9.6,9.1,9.3
4/24/2019,0,255,220.83,629,22,20.1,20.9,24300,-4020,21200,9.7,9,9.3
4/25/2019,0,1916,219.55,469,22.9,21.3,22,24700,-6220,16500,9.5,7.3,9
4/26/2019,0,1437,219.55,476,23.1,22.1,22.5,24100,-2870,17100,9,7.5,8.6
4/27/2019,0,3162,220.57,375,22.4,21.4,21.9,23300,-2310,13300,9.1,6.9,8.4
4/28/2019,0,3349,219.81,400,22.3,21,21.8,24200,-5080,14000,9.3,7,8.5
4/29/2019,0,4338,220.57,393,23.7,21.9,22.5,23900,-4760,13900,9.2,7.7,8.7
4/30/2019,3,4618,220.32,246,24.6,23,23.6,22700,-1000,8590,8.9,5.2,8
5/1/2019,0,5640,220.57,233,25.3,24.1,24.5,21400,11,8670,8.7,5.4,7.7
5/2/2019,0,3869,220.57,247,25.7,24.8,25.1,21500,-1520,8290,8.8,6.2,7.8
5/3/2019,0,2494,220.57,262,25.9,24.8,25.4,21800,-4330,9240,8.5,6.3,7.8
5/4/2019,0,1428,220.57,257,25.8,24.7,25.1,22000,-797,9110,8.6,5.9,7.7
5/5/2019,0,1757,220.57,245,25.9,25.5,25.6,21100,-1480,8640,8.3,5.2,7.5
5/6/2019,0,1615,220.32,292,26,25.2,25.5,22300,-5210,10500,8.9,5.8,7.8
5/7/2019,0,370,220.57,353,25.9,25,25.5,23400,-5510,12300,8.9,7.2,8.2
5/8/2019,0,249,220.32,341,26.3,25.4,25.8,23400,-7100,12100,9,6.9,8.3
5/9/2019,0,24,219.55,340,26.1,25.3,25.7,23200,-3450,12000,8.9,6.4,8.1
5/10/2019,0,26,219.81,330,25.6,24.9,25.2,22900,-551,12100,8.8,5.6,8
5/11/2019,0,18,238.4,365,26.2,25.1,25.6,22400,-551,12500,8.8,7.2,8.2
5/12/2019,0,6,219.55,349,26.1,25.4,25.8,22200,-6490,12300,8.5,7.1,8
5/13/2019,0,22,220.32,339,25.7,24.9,25.4,22800,-4530,12000,8.5,6.7,7.8
5/14/2019,0,100,220.06,345,25.5,24.4,24.9,21900,-3070,12100,8.9,7.4,8.2
5/15/2019,0,18,220.06,348,24.6,23.8,24.3,23000,-5970,12300,8.9,7.4,8.3
2/3/2020,0,0,20.45,18982,11.5,10.3,10.6,NA,NA,19000,10.9,10.4,10.7
2/4/2020,0,0,135.15,18036,11.9,10.9,11.3,NA,NA,18000,10.8,10.2,10.5
2/5/2020,0,0,218.79,21968,12.6,11.6,12,NA,NA,22000,10.7,10.5,10.6
2/6/2020,0,4,218.79,21067,13.8,12.5,13,NA,NA,21100,10.9,10,10.4
2/7/2020,0,14,219.04,23358,13.8,12.3,13.1,NA,NA,23400,10.2,9.9,10
2/8/2020,0,11,218.53,23430,12.3,11.3,11.7,NA,NA,23400,10.3,10.2,10.2
2/9/2020,0,3,218.79,24792,12.1,11.1,11.5,NA,NA,24800,10.5,10.2,10.3
2/10/2020,0,0,217.51,25978,12.5,11.2,11.8,NA,NA,26000,10.4,10.3,10.3
2/11/2020,0,0,219.04,26426,13.5,12.3,12.8,NA,NA,26400,10.4,10.2,10.3
2/12/2020,0,0,61.52,26396,14.4,12.9,13.5,NA,NA,26400,10.3,10,10.2
2/13/2020,0,0,19.98,26768,14.7,13.8,14.2,NA,NA,26900,10.2,9.9,10
2/14/2020,0,0,30.28,26381,14.4,13.4,13.9,NA,NA,26500,10.2,9.9,10
2/15/2020,0,0,0,26091,13.8,12.6,13.1,NA,NA,26100,10.4,9.9,10.1
2/16/2020,0,0,0,25507,13,12.5,12.7,NA,NA,25500,10.3,10.1,10.2
2/17/2020,0,0,0,25334,13.3,12.5,12.8,NA,NA,25300,10.2,9.9,10
2/18/2020,0,0,0,25522,13.3,13,13.1,NA,NA,25500,9.9,9.7,9.8
2/19/2020,0,58,217.21,24936,13.4,13.1,13.3,NA,NA,24900,9.8,9.6,9.7
2/20/2020,0,0,54.51,24819,13.1,11.6,12.4,NA,NA,24800,10.2,9.8,9.9
2/21/2020,0,15,164.03,25158,11.6,10.7,11,NA,NA,25200,10.6,10.2,10.4
2/22/2020,0,0,219.55,25085,11.3,10,10.6,NA,NA,25100,10.6,10.5,10.5
2/23/2020,0,1,219.04,24669,12.2,10.9,11.4,NA,NA,24700,10.5,10.2,10.3
2/24/2020,0,0,210.72,24060,12,11.7,11.8,NA,NA,24100,10.2,10,10.1
2/25/2020,0,0,218.79,23617,12.5,11.7,12,NA,NA,23600,10.1,9.9,10
2/26/2020,0,5,218.79,23754,12.8,12.4,12.6,NA,NA,23800,9.9,9.7,9.8
2/27/2020,0,5,218.79,22708,12.7,11.5,12,NA,NA,22700,10.2,9.8,10.1
2/28/2020,0,2,218.79,21916,12,11.1,11.5,NA,NA,21900,10.2,10,10.1
2/29/2020,0,2,228.91,22304,11.8,11,11.4,NA,NA,22300,10.4,10.1,10.3
3/1/2020,0,0,218.79,22475,12,10.7,11.3,NA,NA,22500,10.4,10.3,10.4
3/2/2020,0,1,218.79,22903,12.4,11.2,11.7,NA,NA,22900,10.3,10.2,10.3
3/3/2020,0,1,218.79,23163,13,12.1,12.4,NA,NA,23200,10.2,10,10.1
3/4/2020,2,17,218.79,23256,13,12.6,12.7,NA,NA,23300,10.1,9.9,10
3/5/2020,0,23,219.04,22585,12.7,12.1,12.4,NA,NA,22600,10.1,9.9,10
3/6/2020,0,18,218.79,22048,12.9,11.9,12.3,NA,NA,22000,10.2,10,10.1
3/7/2020,27,49,177.04,22859,12.5,11.3,11.8,NA,NA,22900,10.4,10.1,10.3
3/8/2020,6,12,218.79,23299,12.6,11.4,11.9,NA,NA,23300,10.4,10.2,10.3
3/9/2020,14,2,205.53,23220,13.5,11.8,12.5,NA,NA,23200,10.2,10.1,10.1
3/10/2020,0,49,219.04,22917,13.6,12.6,13.1,NA,NA,22900,10.2,10,10.1
3/11/2020,96,41,219.04,23090,15.2,13.2,13.9,NA,NA,23100,10.4,10.1,10.2
3/12/2020,32,37,204.54,23697,16.4,14.3,15.1,NA,NA,23700,10.5,10,10.2
3/13/2020,88,154,218.79,23548,17.1,15.2,16,NA,NA,23500,10.5,10.1,10.2
3/14/2020,62,158,218.79,23582,17.1,15.8,16.2,NA,NA,23600,10.4,10,10.1
3/15/2020,20,91,218.79,22826,15.9,15.1,15.4,NA,NA,22800,10,9.8,9.9
3/16/2020,410,430,218.79,22863,15.3,14.7,14.9,NA,NA,22900,10,9.8,9.8
3/17/2020,160,79,218.79,23059,15.3,14.3,14.6,NA,NA,23100,9.9,9.6,9.7
3/18/2020,2717,678,219.81,22783,16.5,14.8,15.5,NA,NA,21900,10,9.7,9.8
3/19/2020,704,5096,220.06,10785,18.3,16.4,17,NA,NA,11200,10.2,8.4,9.6
3/20/2020,0,0,0,11552,19.8,17.9,18.6,NA,NA,11200,10.2,9.4,9.7
3/21/2020,0,0,0,11068,20.7,19.4,19.9,NA,NA,11100,9.9,9,9.4
3/22/2020,0,0,0,11055,20.7,18.3,19.9,NA,NA,11100,9.7,9,9.3
3/23/2020,0,0,0,8926,18.3,17.2,17.8,NA,NA,8540,9,8,8.8
3/24/2020,53,53,115.24,10346,17.3,17,17.2,NA,NA,11400,9,7.8,8.6
3/25/2020,1176,6709,220.06,16717,18.4,16.9,17.5,NA,NA,15900,9.1,8.1,8.7
3/26/2020,1072,682,219.81,16987,18.4,17,17.8,NA,NA,17800,9.2,8.5,8.9
3/27/2020,806,19818,220.57,17646,19.4,17.4,18.2,NA,NA,16400,9.2,8.4,8.9
3/28/2020,5403,365,220.06,16344,20.7,18.8,19.7,NA,NA,17700,9.3,8.3,8.9
3/29/2020,816,9019,219.81,17107,21.8,20.1,20.6,NA,NA,17100,9.3,8.2,8.9
3/30/2020,9,61,219.3,23250,21.5,20.8,21.1,NA,NA,23300,9.1,8.7,8.9
3/31/2020,7,305,219.04,23063,21.2,19.3,20.1,NA,NA,23000,8.9,8.5,8.7
4/1/2020,1,8,203.93,22747,19.3,18.2,18.6,NA,NA,22800,8.9,8.5,8.7
4/2/2020,5,31,218.53,22770,18.5,17.3,17.9,NA,NA,22800,9.1,8.7,8.8
4/3/2020,4,207,219.04,22766,18.7,17.4,18,NA,NA,22700,9.1,8.6,8.8
4/4/2020,1,113,219.04,22782,19,17.7,18.3,NA,NA,22700,9,8.6,8.8
4/5/2020,20,184,218.79,22909,20,18.1,18.8,NA,NA,22100,9.3,8.6,8.9
4/6/2020,261,2594,218.79,17007,20.9,19.2,19.9,NA,NA,17000,9.7,8.6,9.1
4/7/2020,552,26157,219.7,10875,21.4,20.7,20.9,NA,NA,11000,9.5,7.9,9
4/8/2020,433,14670,217.78,7553,22.2,21.1,21.5,NA,NA,7370,9.1,7.8,8.6
4/9/2020,354,38743,209.78,4605,23,22.1,22.5,NA,NA,4610,8.8,7,8.3
4/10/2020,11,107863,222.87,5623,22.8,20.9,22.1,NA,NA,5630,8.8,6.5,7.9
4/11/2020,1,14755,236.82,5157,20.9,19.2,19.9,NA,NA,5150,8.8,7.9,8.3
4/12/2020,0,3767,128.48,5111,19.8,18.9,19.4,NA,NA,5130,8.9,7.3,8.4
4/13/2020,0,5879,52.55,8199,21.4,19.7,20.4,NA,NA,8180,8.9,7.7,8.3
4/14/2020,0,794,51.79,8243,23.1,21.2,21.9,NA,NA,8230,8.9,7.4,8.2
4/15/2020,0,2217,56.62,8281,23,20.4,22,NA,NA,8310,8.7,7.6,8.4
4/16/2020,0,388,55.58,11040,20.4,19.4,19.9,NA,NA,11000,9.2,8,8.5
4/17/2020,0,195,52.04,11156,20.8,19.4,20,NA,NA,11200,9.1,8.3,8.8
4/18/2020,0,5110,149.15,11071,21.3,20.6,20.9,NA,NA,11000,9.1,8.1,8.8
4/19/2020,0,1528,239.6,12093,21.2,20,20.6,NA,NA,12200,9,8.4,8.7
4/20/2020,0,90,223.05,16924,20.2,19.7,20,NA,NA,16800,8.9,8.4,8.7
4/21/2020,0,79,219.04,16623,20.8,19.4,20.1,NA,NA,16600,9.2,8.4,8.8
4/22/2020,0,96,222.86,16721,20.9,19.6,20.4,NA,NA,16700,9.4,8.5,8.9
4/23/2020,0,111,218.79,16672,20.9,19.8,20.2,NA,NA,16700,9.2,8.6,8.9
4/24/2020,0,34,218.79,17134,20.8,19.5,20.1,NA,NA,17100,9,8.3,8.7
4/25/2020,0,928,238.43,11549,22.4,20.6,21.2,NA,NA,11600,9.3,8.3,8.8
4/26/2020,0,645,219.81,11149,22.3,21.5,21.9,NA,NA,11100,9,8.2,8.7
4/27/2020,0,609,219.55,11292,21.5,20.5,21,NA,NA,11300,9.2,8.3,8.7
4/28/2020,0,941,219.81,11480,22.1,20.4,21,NA,NA,11500,9.4,8.4,8.9
4/29/2020,0,974,228.22,11359,22.3,21.8,22,NA,NA,11400,9.1,7.9,8.8
4/30/2020,0,690,232.83,11233,22,21.5,21.9,NA,NA,11300,8.8,7.9,8.4
5/1/2020,0,296,231.27,15708,21.8,20.1,21.1,NA,NA,16700,9.2,7.8,8.6
5/2/2020,0,51,231.15,22796,22.1,20.1,20.9,NA,NA,22800,9.5,8.6,9
5/3/2020,0,206,218.79,23159,23,21,21.8,NA,NA,23200,9.6,8.8,9.2
5/4/2020,0,90,219.04,23101,23.8,21.8,22.6,NA,NA,23100,9.6,8.7,9.1
5/5/2020,0,34,219.04,23377,25,22.6,23.6,NA,NA,23400,9.6,8.9,9.2
5/6/2020,0,30,219.04,23058,24.7,23.2,23.8,NA,NA,23000,9.3,8.8,9
5/7/2020,0,15,219.04,22950,23.2,21,21.6,NA,NA,23000,9.2,8.4,8.8
5/8/2020,0,27,218.79,23524,21.1,20.4,20.7,NA,NA,23500,9.2,8.6,8.9
5/9/2020,0,59,218.79,22853,21.2,19.8,20.5,NA,NA,22900,9.5,8.6,9
5/10/2020,0,51,218.79,23300,21.7,20,20.7,NA,NA,23300,9.6,8.8,9.2
5/11/2020,0,38,218.79,22973,21.6,20.3,21,NA,NA,22300,9.5,8.8,9.2
5/12/2020,0,127,219.81,11616,21.2,20.1,20.8,NA,NA,11200,9.6,7.9,8.9
5/13/2020,0,111,219.81,11486,21.5,20.4,20.8,NA,NA,11400,9.5,8.2,9
5/14/2020,0,27,219.81,5990,22.5,21.1,21.5,NA,NA,6040,9.4,7.2,8.6
5/15/2020,0,30,122.01,5900,23.3,22.3,22.6,NA,NA,5910,9.1,7.2,8.5
2/1/2021,0,140,111.88,8941,10.4,9.5,9.9,NA,NA,9610,11.2,10.8,10.9
2/2/2021,0,61,219.81,9557,9.5,8.7,9.1,NA,NA,10300,11.6,11,11.1
2/3/2021,0,2,220.32,15603,8.9,7.7,8.4,NA,NA,16900,11.8,11.4,11.5
