,Date,Water.temp.max,Water.temp.min,Water.temp.mean,Discharge.max,Discharge.min,Discharge.mean,DO.max,DO.min,DO.mean,Month
3178,1/31/2020,11.3,10.2,10.6,NA,NA,18200,10.7,10.3,10.5,1
3179,2/1/2020,10.2,10,10,NA,NA,18800,10.7,10.6,10.6,2
3180,2/2/2020,10.7,9.8,10.1,NA,NA,18900,10.9,10.6,10.7,2
3181,2/3/2020,11.5,10.3,10.6,NA,NA,19000,10.9,10.4,10.7,2
3182,2/4/2020,11.9,10.9,11.3,NA,NA,18000,10.8,10.2,10.5,2
3183,2/5/2020,12.6,11.6,12,NA,NA,22000,10.7,10.5,10.6,2
3184,2/6/2020,13.8,12.5,13,NA,NA,21100,10.9,10,10.4,2
3185,2/7/2020,13.8,12.3,13.1,NA,NA,23400,10.2,9.9,10,2
3186,2/8/2020,12.3,11.3,11.7,NA,NA,23400,10.3,10.2,10.2,2
3187,2/9/2020,12.1,11.1,11.5,NA,NA,24800,10.5,10.2,10.3,2
3188,2/10/2020,12.5,11.2,11.8,NA,NA,26000,10.4,10.3,10.3,2
3189,2/11/2020,13.5,12.3,12.8,NA,NA,26400,10.4,10.2,10.3,2
3190,2/12/2020,14.4,12.9,13.5,NA,NA,26400,10.3,10,10.2,2
3191,2/13/2020,14.7,13.8,14.2,NA,NA,26900,10.2,9.9,10,2
3192,2/14/2020,14.4,13.4,13.9,NA,NA,26500,10.2,9.9,10,2
3193,2/15/2020,13.8,12.6,13.1,NA,NA,26100,10.4,9.9,10.1,2
3194,2/16/2020,13,12.5,12.7,NA,NA,25500,10.3,10.1,10.2,2
3195,2/17/2020,13.3,12.5,12.8,NA,NA,25300,10.2,9.9,10,2
3196,2/18/2020,13.3,13,13.1,NA,NA,25500,9.9,9.7,9.8,2
3197,2/19/2020,13.4,13.1,13.3,NA,NA,24900,9.8,9.6,9.7,2
3198,2/20/2020,13.1,11.6,12.4,NA,NA,24800,10.2,9.8,9.9,2
3199,2/21/2020,11.6,10.7,11,NA,NA,25200,10.6,10.2,10.4,2
3200,2/22/2020,11.3,10,10.6,NA,NA,25100,10.6,10.5,10.5,2
3201,2/23/2020,12.2,10.9,11.4,NA,NA,24700,10.5,10.2,10.3,2
3202,2/24/2020,12,11.7,11.8,NA,NA,24100,10.2,10,10.1,2
3203,2/25/2020,12.5,11.7,12,NA,NA,23600,10.1,9.9,10,2
3204,2/26/2020,12.8,12.4,12.6,NA,NA,23800,9.9,9.7,9.8,2
3205,2/27/2020,12.7,11.5,12,NA,NA,22700,10.2,9.8,10.1,2
3206,2/28/2020,12,11.1,11.5,NA,NA,21900,10.2,10,10.1,2
3207,2/29/2020,11.8,11,11.4,NA,NA,22300,10.4,10.1,10.3,2
3208,3/1/2020,12,10.7,11.3,NA,NA,22500,10.4,10.3,10.4,3
3209,3/2/2020,12.4,11.2,11.7,NA,NA,22900,10.3,10.2,10.3,3
3210,3/3/2020,13,12.1,12.4,NA,NA,23200,10.2,10,10.1,3
3211,3/4/2020,13,12.6,12.7,NA,NA,23300,10.1,9.9,10,3
3212,3/5/2020,12.7,12.1,12.4,NA,NA,22600,10.1,9.9,10,3
3213,3/6/2020,12.9,11.9,12.3,NA,NA,22000,10.2,10,10.1,3
3214,3/7/2020,12.5,11.3,11.8,NA,NA,22900,10.4,10.1,10.3,3
3215,3/8/2020,12.6,11.4,11.9,NA,NA,23300,10.4,10.2,10.3,3
3216,3/9/2020,13.5,11.8,12.5,NA,NA,23200,10.2,10.1,10.1,3
3217,3/10/2020,13.6,12.6,13.1,NA,NA,22900,10.2,10,10.1,3
3218,3/11/2020,15.2,13.2,13.9,NA,NA,23100,10.4,10.1,10.2,3
3219,3/12/2020,16.4,14.3,15.1,NA,NA,23700,10.5,10,10.2,3
3220,3/13/2020,17.1,15.2,16,NA,NA,23500,10.5,10.1,10.2,3
3221,3/14/2020,17.1,15.8,16.2,NA,NA,23600,10.4,10,10.1,3
3222,3/15/2020,15.9,15.1,15.4,NA,NA,22800,10,9.8,9.9,3
3223,3/16/2020,15.3,14.7,14.9,NA,NA,22900,10,9.8,9.8,3
3224,3/17/2020,15.3,14.3,14.6,NA,NA,23100,9.9,9.6,9.7,3
3225,3/18/2020,16.5,14.8,15.5,NA,NA,21900,10,9.7,9.8,3
3226,3/19/2020,18.3,16.4,17,NA,NA,11200,10.2,8.4,9.6,3
3227,3/20/2020,19.8,17.9,18.6,NA,NA,11200,10.2,9.4,9.7,3
3228,3/21/2020,20.7,19.4,19.9,NA,NA,11100,9.9,9,9.4,3
3229,3/22/2020,20.7,18.3,19.9,NA,NA,11100,9.7,9,9.3,3
3230,3/23/2020,18.3,17.2,17.8,NA,NA,8540,9,8,8.8,3
3231,3/24/2020,17.3,17,17.2,NA,NA,11400,9,7.8,8.6,3
3232,3/25/2020,18.4,16.9,17.5,NA,NA,15900,9.1,8.1,8.7,3
3233,3/26/2020,18.4,17,17.8,NA,NA,17800,9.2,8.5,8.9,3
3234,3/27/2020,19.4,17.4,18.2,NA,NA,16400,9.2,8.4,8.9,3
3235,3/28/2020,20.7,18.8,19.7,NA,NA,17700,9.3,8.3,8.9,3
3236,3/29/2020,21.8,20.1,20.6,NA,NA,17100,9.3,8.2,8.9,3
3237,3/30/2020,21.5,20.8,21.1,NA,NA,23300,9.1,8.7,8.9,3
3238,3/31/2020,21.2,19.3,20.1,NA,NA,23000,8.9,8.5,8.7,3
3239,4/1/2020,19.3,18.2,18.6,NA,NA,22800,8.9,8.5,8.7,4
3240,4/2/2020,18.5,17.3,17.9,NA,NA,22800,9.1,8.7,8.8,4
3241,4/3/2020,18.7,17.4,18,NA,NA,22700,9.1,8.6,8.8,4
3242,4/4/2020,19,17.7,18.3,NA,NA,22700,9,8.6,8.8,4
3243,4/5/2020,20,18.1,18.8,NA,NA,22100,9.3,8.6,8.9,4
3244,4/6/2020,20.9,19.2,19.9,NA,NA,17000,9.7,8.6,9.1,4
3245,4/7/2020,21.4,20.7,20.9,NA,NA,11000,9.5,7.9,9,4
3246,4/8/2020,22.2,21.1,21.5,NA,NA,7370,9.1,7.8,8.6,4
3247,4/9/2020,23,22.1,22.5,NA,NA,4610,8.8,7,8.3,4
3248,4/10/2020,22.8,20.9,22.1,NA,NA,5630,8.8,6.5,7.9,4
3249,4/11/2020,20.9,19.2,19.9,NA,NA,5150,8.8,7.9,8.3,4
3250,4/12/2020,19.8,18.9,19.4,NA,NA,5130,8.9,7.3,8.4,4
3251,4/13/2020,21.4,19.7,20.4,NA,NA,8180,8.9,7.7,8.3,4
3252,4/14/2020,23.1,21.2,21.9,NA,NA,8230,8.9,7.4,8.2,4
3253,4/15/2020,23,20.4,22,NA,NA,8310,8.7,7.6,8.4,4
3254,4/16/2020,20.4,19.4,19.9,NA,NA,11000,9.2,8,8.5,4
3255,4/17/2020,20.8,19.4,20,NA,NA,11200,9.1,8.3,8.8,4
3256,4/18/2020,21.3,20.6,20.9,NA,NA,11000,9.1,8.1,8.8,4
3257,4/19/2020,21.2,20,20.6,NA,NA,12200,9,8.4,8.7,4
3258,4/20/2020,20.2,19.7,20,NA,NA,16800,8.9,8.4,8.7,4
3259,4/21/2020,20.8,19.4,20.1,NA,NA,16600,9.2,8.4,8.8,4
3260,4/22/2020,20.9,19.6,20.4,NA,NA,16700,9.4,8.5,8.9,4
3261,4/23/2020,20.9,19.8,20.2,NA,NA,16700,9.2,8.6,8.9,4
3262,4/24/2020,20.8,19.5,20.1,NA,NA,17100,9,8.3,8.7,4
3263,4/25/2020,22.4,20.6,21.2,NA,NA,11600,9.3,8.3,8.8,4
3264,4/26/2020,22.3,21.5,21.9,NA,NA,11100,9,8.2,8.7,4
3265,4/27/2020,21.5,20.5,21,NA,NA,11300,9.2,8.3,8.7,4
3266,4/28/2020,22.1,20.4,21,NA,NA,11500,9.4,8.4,8.9,4
3267,4/29/2020,22.3,21.8,22,NA,NA,11400,9.1,7.9,8.8,4
3268,4/30/2020,22,21.5,21.9,NA,NA,11300,8.8,7.9,8.4,4
3269,5/1/2020,21.8,20.1,21.1,NA,NA,16700,9.2,7.8,8.6,5
3270,5/2/2020,22.1,20.1,20.9,NA,NA,22800,9.5,8.6,9,5
3271,5/3/2020,23,21,21.8,NA,NA,23200,9.6,8.8,9.2,5
3272,5/4/2020,23.8,21.8,22.6,NA,NA,23100,9.6,8.7,9.1,5
3273,5/5/2020,25,22.6,23.6,NA,NA,23400,9.6,8.9,9.2,5
3274,5/6/2020,24.7,23.2,23.8,NA,NA,23000,9.3,8.8,9,5
3275,5/7/2020,23.2,21,21.6,NA,NA,23000,9.2,8.4,8.8,5
3276,5/8/2020,21.1,20.4,20.7,NA,NA,23500,9.2,8.6,8.9,5
3277,5/9/2020,21.2,19.8,20.5,NA,NA,22900,9.5,8.6,9,5
3278,5/10/2020,21.7,20,20.7,NA,NA,23300,9.6,8.8,9.2,5
3279,5/11/2020,21.6,20.3,21,NA,NA,22300,9.5,8.8,9.2,5
3280,5/12/2020,21.2,20.1,20.8,NA,NA,11200,9.6,7.9,8.9,5
3281,5/13/2020,21.5,20.4,20.8,NA,NA,11400,9.5,8.2,9,5
3282,5/14/2020,22.5,21.1,21.5,NA,NA,6040,9.4,7.2,8.6,5
3283,5/15/2020,23.3,22.3,22.6,NA,NA,5910,9.1,7.2,8.5,5
3284,5/16/2020,24.1,22.9,23.5,NA,NA,5620,9.1,6.6,8.1,5
3285,5/17/2020,24.6,23.8,24,NA,NA,5530,9,6.8,8.1,5
3286,5/18/2020,24.9,23.7,24.2,NA,NA,11000,8.9,6.9,8.4,5
3287,5/19/2020,25,24.6,24.7,NA,NA,13800,8.9,7.4,8.4,5
3288,5/20/2020,24.8,23.5,23.9,NA,NA,22100,8.8,8.4,8.5,5
3289,5/21/2020,24.8,23.3,23.9,NA,NA,22900,9,8.2,8.5,5
3290,5/22/2020,25.6,23.9,24.6,NA,NA,23300,9,8.3,8.6,5
3291,5/23/2020,26.6,24.5,25.4,NA,NA,23800,9.1,8.2,8.7,5
3292,5/24/2020,27.3,25.4,26.2,NA,NA,24400,9.2,8.4,8.8,5
3293,5/25/2020,26.8,25.8,26.1,NA,NA,25100,8.9,8.1,8.5,5
3294,5/26/2020,25.9,24.7,25,NA,NA,24900,8.6,8,8.3,5
3295,5/27/2020,24.7,23.8,24.2,NA,NA,24800,8.3,7.8,8,5
3296,5/28/2020,26.6,23.9,25,NA,NA,25500,8.6,7.3,7.9,5
3297,5/29/2020,27.5,25.7,26.4,NA,NA,25200,9,7.9,8.4,5
3298,5/30/2020,28,26.1,26.9,NA,NA,24800,9.2,8.1,8.6,5
3299,5/31/2020,27.8,26.5,27.1,NA,NA,24000,9,8.2,8.5,5
3300,1/1/2021,11.6,10.5,11,NA,NA,20800,11,10.6,10.8,1
3301,1/2/2021,11.8,11.5,11.7,NA,NA,21000,10.9,10.6,10.7,1
3302,1/3/2021,12.5,11.7,12,NA,NA,26500,11,10.6,10.7,1
3303,1/4/2021,12.3,11.3,11.7,NA,NA,26600,10.9,10.7,10.8,1
3304,1/5/2021,12.1,11.3,11.6,NA,NA,26500,10.9,10.6,10.7,1
3305,1/6/2021,11.7,11,11.4,NA,NA,26300,11,10.6,10.7,1
3306,1/7/2021,11.1,10.5,10.8,NA,NA,26200,11.1,10.6,10.8,1
3307,1/8/2021,10.8,10.5,10.7,NA,NA,25900,10.9,10.7,10.8,1
3308,1/9/2021,10.9,10.1,10.4,NA,NA,26100,11.2,10.7,10.9,1
3309,1/10/2021,10.6,9.7,10.2,NA,NA,26700,11.4,10.8,11,1
3310,1/11/2021,10.1,9.8,9.9,NA,NA,26600,11.2,10.8,11,1
3311,1/12/2021,10.4,9.9,10.1,NA,NA,26500,11.2,10.8,11,1
3312,1/13/2021,10.2,9.7,9.9,NA,NA,26700,11.2,10.8,11,1
3313,1/14/2021,10.2,9.3,9.7,NA,NA,NA,11.4,10.9,11.1,1
3314,1/15/2021,9.9,9.2,9.7,NA,NA,20500,11.3,10.7,11,1
3315,1/16/2021,9.9,8.9,9.4,NA,NA,19700,11.4,10.8,11.1,1
3316,1/17/2021,9.2,8.4,8.7,NA,NA,20100,11.6,10.9,11.2,1
3317,1/18/2021,9.3,8.6,8.9,NA,NA,19100,11.6,11.1,11.2,1
3318,1/19/2021,9.2,8.6,8.8,NA,NA,13000,11.5,10.9,11.2,1
3319,1/20/2021,10.1,8.8,9.3,NA,NA,11900,11.6,10.5,11.2,1
3320,1/21/2021,10.1,9.5,9.8,NA,NA,12300,11.5,10.9,11.2,1
3321,1/22/2021,9.9,9.7,9.8,NA,NA,11800,11.4,10.8,11.1,1
3322,1/23/2021,10,9.4,9.7,NA,NA,12200,11.4,10.9,11.1,1
3323,1/24/2021,10,9.1,9.5,NA,NA,12200,11.4,11,11.2,1
3324,1/25/2021,10.1,9.8,10,NA,NA,7060,11.4,10.9,11.1,1
3325,1/26/2021,11.2,10.1,10.6,NA,NA,5940,11.2,10.6,10.9,1
3326,1/27/2021,11.4,10.9,11.1,NA,NA,5630,11,10.4,10.7,1
3327,1/28/2021,11.8,10.7,11.3,NA,NA,5410,11.1,10.7,10.8,1
3328,1/29/2021,10.9,9.4,10,NA,NA,9990,11.6,10.8,11.1,1
3329,1/30/2021,9.8,8.9,9.2,NA,NA,10200,11.6,11,11.2,1
3330,1/31/2021,10,9,9.5,NA,NA,10500,11.3,11,11.1,1
3331,2/1/2021,10.4,9.5,9.9,NA,NA,9610,11.2,10.8,10.9,2
3332,2/2/2021,9.5,8.7,9.1,NA,NA,10300,11.6,11,11.1,2
3333,2/3/2021,8.9,7.7,8.4,NA,NA,16900,11.8,11.4,11.5,2
3334,2/4/2021,8.9,7.9,8.2,NA,NA,19000,11.6,11.3,11.4,2
3335,2/5/2021,9.1,8.7,8.8,NA,NA,18500,11.5,11.1,11.3,2
3336,2/6/2021,9.1,8.9,9.1,NA,NA,17800,11.3,11.1,11.2,2
3337,2/7/2021,9.1,8.6,8.8,NA,NA,17900,11.5,11.1,11.3,2
3338,2/8/2021,9.7,8.4,8.8,NA,NA,20400,11.6,11.3,11.4,2
3339,2/9/2021,10,9.4,9.5,NA,NA,14900,11.4,10.9,11.2,2
3340,2/10/2021,10.6,9.9,10.1,NA,NA,13800,11.4,10.9,11.2,2
3341,2/11/2021,10.7,10.3,10.5,NA,NA,14600,11.4,11,11.2,2
3342,2/12/2021,10.8,9.9,10.5,NA,NA,14400,11.3,11,11.1,2
3343,2/13/2021,9.9,9.1,9.5,NA,NA,14700,11.4,11,11.2,2
3344,2/14/2021,9.1,8.7,8.9,NA,NA,21200,11.5,11.2,11.3,2
3345,2/15/2021,9.1,8.6,8.8,NA,NA,25100,11.4,11.3,11.3,2
3346,2/16/2021,10.9,9.1,10,NA,NA,25500,11.4,11.1,11.2,2
3347,2/17/2021,10.3,9.2,9.5,NA,NA,25500,11.2,11.1,11.2,2
3348,2/18/2021,9.3,9,9.2,NA,NA,25400,11.2,11,11.1,2
3349,2/19/2021,9,8.7,8.8,NA,NA,25400,11.3,11.1,11.2,2
3350,2/20/2021,10,8.7,9.2,NA,NA,25700,11.4,11.1,11.2,2
3351,2/21/2021,9.9,8.9,9.3,NA,NA,26100,11.4,11.1,11.2,2
3352,2/22/2021,10.1,9.3,9.6,NA,NA,25700,11.3,11.1,11.2,2
3353,2/23/2021,11,9.7,10.2,NA,NA,25000,11.2,11,11.1,2
3354,2/24/2021,11.8,10.1,10.8,NA,NA,25500,11.2,11,11.1,2
3355,2/25/2021,12.6,10.9,11.6,NA,NA,25600,11.2,11,11.1,2
3356,2/26/2021,12.6,11.4,11.9,NA,NA,26000,11.2,10.9,11,2
3357,2/27/2021,13.3,11.9,12.5,NA,NA,25100,11.3,10.9,11.1,2
3358,2/28/2021,14.3,12.7,13.3,NA,NA,25300,11.2,10.9,11.1,2
3359,3/1/2021,14.6,14,14.2,NA,NA,24600,10.9,10.5,10.6,3
3360,3/2/2021,14.4,12.7,13.4,NA,NA,25200,10.6,10.4,10.5,3
3361,3/3/2021,12.7,11.9,12.4,NA,NA,25000,10.6,10.4,10.5,3
3362,3/4/2021,13.3,11.9,12.5,NA,NA,25200,10.6,10.3,10.4,3
3363,3/5/2021,13.2,12.2,12.7,NA,NA,24900,10.6,10.3,10.4,3
3364,3/6/2021,12.8,12,12.2,NA,NA,24600,10.6,10.3,10.4,3
3365,3/7/2021,12.3,11.4,11.8,NA,NA,24500,10.8,10.4,10.5,3
3366,3/8/2021,12.8,11.3,11.9,NA,NA,25000,10.7,10.4,10.5,3
3367,3/9/2021,13.6,11.8,12.5,NA,NA,23100,10.6,10.3,10.5,3
3368,3/10/2021,14.5,12.5,13.1,NA,NA,20100,10.6,10.1,10.4,3
3369,3/11/2021,15.1,13.2,13.8,NA,NA,15000,10.6,9.8,10.3,3
3370,3/12/2021,15.1,13.9,14.3,NA,NA,11500,10.5,9.6,10.2,3
3371,3/13/2021,16.9,14.3,15.5,NA,NA,11300,10.6,9.5,10,3
3372,3/14/2021,16.7,16.3,16.5,NA,NA,10800,10.4,9.2,10,3
3373,3/15/2021,16.6,15.1,16.1,NA,NA,10800,10.2,9.2,9.8,3
3374,3/16/2021,15.1,13.5,14.3,NA,NA,11100,10,9.6,9.8,3
3375,3/17/2021,14.2,13.4,13.7,NA,NA,10700,10,9.2,9.7,3
3376,3/18/2021,14.9,14.2,14.4,NA,NA,15000,9.8,9.1,9.6,3
3377,3/19/2021,14.8,13.9,14.3,NA,NA,19200,9.7,9.3,9.5,3
3378,3/20/2021,14,12.8,13.3,NA,NA,19800,10.1,9.6,9.9,3
3379,3/21/2021,13.7,12.8,13.3,NA,NA,17700,10.2,9.8,10.1,3
3380,3/22/2021,14.9,13.2,14,NA,NA,19600,10.1,9.9,10,3
3381,3/23/2021,15.9,14.1,14.9,NA,NA,19000,10,9.7,9.9,3
3382,3/24/2021,16.3,15.1,15.7,NA,NA,19400,10,9.5,9.8,3
3383,3/25/2021,17.3,15.6,16.3,NA,NA,20500,10.2,9.6,9.9,3
3384,3/26/2021,17.8,17.2,17.5,NA,NA,20300,10,9.4,9.7,3
3385,3/27/2021,19.2,17.2,18.1,NA,NA,24200,10.1,9.5,9.7,3
3386,3/28/2021,19.7,18.3,19,NA,NA,24500,10,9,9.5,3
3387,3/29/2021,19.4,18,18.6,NA,NA,24000,9.3,8.9,9.1,3
3388,3/30/2021,18.3,17,17.6,NA,NA,24800,9.3,9,9.1,3
3389,3/31/2021,19.8,17.8,18.6,NA,NA,24800,9.3,9,9.1,3
3390,4/1/2021,19.5,18,18.8,NA,NA,23800,9.2,8.8,9,4
3391,4/2/2021,18,15.9,16.4,NA,NA,23900,9.6,9,9.3,4
3392,4/3/2021,16.6,15.3,15.9,NA,NA,24300,9.8,9.2,9.5,4
3393,4/4/2021,17.5,15.5,16.3,NA,NA,24400,10,9.4,9.7,4
3394,4/5/2021,17.9,16,16.9,NA,NA,24500,10.2,9.5,9.8,4
3395,4/6/2021,18.5,16.6,17.4,NA,NA,24300,10.4,9.7,10,4
3396,4/7/2021,19.6,17.7,18.4,NA,NA,24200,10.4,9.9,10.2,4
3397,4/8/2021,20,18.5,19.2,NA,NA,24300,10.4,9.9,10.1,4
3398,4/9/2021,19.8,18.8,19.3,NA,NA,23300,10.2,9.6,9.9,4
3399,4/10/2021,20.5,19.3,19.8,NA,NA,17900,10,9.4,9.7,4
3400,4/11/2021,20.6,19.8,20.2,NA,NA,17500,10,9.2,9.6,4
3401,4/12/2021,21.2,20,20.5,NA,NA,15600,9.9,9.3,9.6,4
3402,4/13/2021,21,20,20.6,NA,NA,17900,10,9.3,9.7,4
3403,4/14/2021,21.5,20.2,20.8,NA,NA,18000,10.2,9.4,9.7,4
3404,4/15/2021,21.3,20.8,21.1,NA,NA,16800,9.8,9.2,9.5,4
3405,4/16/2021,21,19.8,20.4,NA,NA,17300,10.3,9.3,9.8,4
3406,4/17/2021,21.1,20.1,20.5,NA,NA,12800,10.1,9.3,9.7,4
3407,4/18/2021,21.7,20.8,21.1,NA,NA,12900,9.8,9.2,9.5,4
3408,4/19/2021,21.8,21.3,21.5,NA,NA,11000,9.9,9.3,9.5,4
3409,4/20/2021,21.4,20.5,21,NA,NA,11800,10.2,9.3,9.7,4
3410,4/21/2021,21,20.3,20.6,NA,NA,11800,10.4,9.4,9.8,4
3411,4/22/2021,20.6,18.5,19.6,NA,NA,10100,10.6,9.7,10.1,4
3412,4/23/2021,19.5,18.3,18.9,NA,NA,11500,10.6,10.1,10.4,4
3413,4/24/2021,19.5,18.8,19.1,NA,NA,11000,10.6,9.6,10.2,4
3414,4/25/2021,19.8,18.7,19.2,NA,NA,10500,10.5,9.5,10,4
3415,4/26/2021,20.7,19.5,20,NA,NA,9810,10.7,9.4,10.1,4
3416,4/27/2021,21.6,20.1,20.6,NA,NA,5630,10.4,9.4,10,4
3417,4/28/2021,22.8,21.3,21.9,NA,NA,5490,9.9,8.9,9.3,4
3418,4/29/2021,23.7,22.4,23,NA,NA,5540,9.4,8.5,8.8,4
3419,4/30/2021,24.1,23.1,23.6,NA,NA,5500,8.9,8.1,8.5,4
3420,5/1/2021,23.6,23,23.3,NA,NA,6420,8.8,8,8.4,5
3421,5/2/2021,23.5,22.7,23.2,NA,NA,5690,8.8,8.3,8.5,5
3422,5/3/2021,24,23.1,23.5,NA,NA,5560,8.6,8,8.3,5
3423,5/4/2021,24.9,23.6,24.3,NA,NA,5580,8.6,7.8,8.1,5
3424,5/5/2021,25.2,24.5,24.8,NA,NA,5390,8.4,7,7.9,5
3425,5/6/2021,25,24.4,24.7,NA,NA,6650,8.4,6.4,7.6,5
3426,5/7/2021,25,23.9,24.6,NA,NA,4280,8.6,7.4,7.9,5
3427,5/8/2021,23.9,22.7,23.3,NA,NA,8180,8.7,7.4,8.1,5
3428,5/9/2021,22.9,22.3,22.6,NA,NA,8850,8.7,8,8.5,5
3429,5/10/2021,23.2,22.7,22.9,NA,NA,9310,8.7,7.6,8.3,5
3430,5/11/2021,24.2,23,23.4,NA,NA,7590,8.8,7.2,8.1,5
3431,5/12/2021,24.1,21.5,23.3,NA,NA,8850,8.3,7.8,8,5
3432,5/13/2021,21.5,20.5,21.1,NA,NA,9570,8.8,7.6,8.2,5
3433,5/14/2021,21.5,20.9,21.2,NA,NA,9190,9,8,8.6,5
3434,5/15/2021,22.1,21.1,21.5,NA,NA,9320,9.1,8.2,8.7,5
3435,5/16/2021,22.8,21.7,22.2,NA,NA,9210,9.2,8.1,8.7,5
3436,5/17/2021,23.7,22.5,23,NA,NA,9080,9,7.8,8.6,5
3437,5/18/2021,24.3,23.4,23.7,NA,NA,5890,8.9,7.6,8.3,5
3438,5/19/2021,24.5,23.6,23.8,NA,NA,6000,8.8,7.5,8.1,5
3439,5/20/2021,24.3,23.3,23.7,NA,NA,5680,8.7,7.5,8.1,5
3440,5/21/2021,24.9,23.9,24.3,NA,NA,3460,8.6,7.3,7.9,5
3441,5/22/2021,25.3,23.9,24.5,NA,NA,2890,9,7.1,7.8,5
3442,5/23/2021,26,24.4,25,NA,NA,2670,8.7,7,7.7,5
3443,5/24/2021,27.3,25.1,26,NA,NA,4180,8.6,7.1,7.7,5
3444,5/25/2021,27.8,26.9,27.3,NA,NA,176,7.7,5.5,6.8,5
3445,5/26/2021,28.3,27.1,27.7,NA,NA,93.8,6.6,4.9,6.1,5
3446,5/27/2021,28.9,27.5,28.2,NA,NA,67.9,6.1,4.9,5.6,5
3447,5/28/2021,29.1,27.9,28.5,NA,NA,40,6,4.4,5.3,5
3448,5/29/2021,28.7,27.9,28.3,NA,NA,60.5,6.1,4.6,5.2,5
3449,5/30/2021,28.3,26.6,27.3,NA,NA,144,6.1,4.8,5.5,5
3450,5/31/2021,27,25.8,26.5,NA,NA,134,6.5,4.8,5.8,5
3451,1/1/2022,17.4,16.4,16.7,NA,NA,5920,10.7,9.8,10.2,1
3452,1/2/2022,17.3,16.9,17.1,NA,NA,8610,10.1,9.4,9.8,1
3453,1/3/2022,16.9,14.7,16.1,NA,NA,11700,9.7,9.4,9.6,1
3454,1/4/2022,14.8,13.3,13.9,NA,NA,11600,10.2,9.5,9.7,1
3455,1/5/2022,13.9,12.9,13.4,NA,NA,18100,10.2,9.9,10.1,1
3456,1/6/2022,14.1,13.1,13.6,NA,NA,23900,10.3,9.9,10.1,1
3457,1/7/2022,13.9,12.8,13.4,NA,NA,22200,10.5,10,10.2,1
3458,1/8/2022,12.8,11.4,11.9,NA,NA,24600,10.7,10.2,10.5,1
3459,1/9/2022,12.4,11.5,11.9,NA,NA,15700,10.6,10.2,10.4,1
3460,1/10/2022,13.1,12.3,12.7,NA,NA,10300,10.7,10.3,10.5,1
3461,1/11/2022,12.3,11,11.6,NA,NA,10600,11,10.4,10.6,1
3462,1/12/2022,11.3,10.2,10.5,NA,NA,8710,11.1,10.4,10.8,1
3463,1/13/2022,11,10.2,10.7,NA,NA,8300,11,10.4,10.8,1
3464,1/14/2022,11.7,10.7,11.2,NA,NA,2950,11.1,10.6,10.9,1
3465,1/15/2022,11.2,10.6,10.8,NA,NA,2860,11,10.7,10.9,1
3466,1/16/2022,10.6,9.8,10.2,NA,NA,3560,11,10.8,10.9,1
3467,1/17/2022,9.8,8.2,9.3,NA,NA,5180,11.6,10.9,11.1,1
3468,1/18/2022,8.4,7.7,8.1,NA,NA,5460,11.8,11.2,11.4,1
3469,1/19/2022,8.7,7.6,8.1,NA,NA,1350,11.7,11.2,11.5,1
3470,1/20/2022,9.9,8.2,9,NA,NA,212,11.9,10.9,11.4,1
3471,1/21/2022,9.5,8.4,8.8,NA,NA,4270,12.1,10.9,11.5,1
3472,1/22/2022,8.7,7.3,7.9,NA,NA,11300,11.9,11.3,11.6,1
3473,1/23/2022,8,7.3,7.6,NA,NA,11900,12.1,11.5,11.7,1
3474,1/24/2022,8.4,7.7,8,NA,NA,10700,12,11.5,11.7,1
3475,1/25/2022,8.7,8.1,8.3,NA,NA,251,11.9,11.3,11.5,1
3476,1/26/2022,9.1,8,8.4,NA,NA,125,11.9,11.2,11.5,1
3477,1/27/2022,9.1,7.5,8.1,NA,NA,89,12.1,11.2,11.5,1
3478,1/28/2022,8.6,7.3,7.9,NA,NA,112,12.4,11,11.5,1
3479,1/29/2022,8.2,7.1,7.6,NA,NA,478,12,11,11.5,1
3480,1/30/2022,8.1,5.9,7.2,NA,NA,151,12.7,11.3,12,1
3481,1/31/2022,9.4,7,7.9,NA,NA,188,12.8,11.3,12.1,1
3482,2/1/2022,8.9,7.1,8.1,NA,NA,782,12.4,11.2,11.8,2
3483,2/2/2022,9.4,7.4,8.5,NA,NA,165,13.5,11.1,11.9,2
3484,2/3/2022,10.5,9.3,9.8,NA,NA,265,11.7,9.4,10.6,2
3485,2/4/2022,11.9,10,11.1,NA,NA,151,11.4,9.6,10.3,2
3486,2/5/2022,11.8,10.8,11.3,NA,NA,149,10.6,9.9,10.2,2
3487,2/6/2022,11,10.4,10.7,NA,NA,160,10.2,9.8,10,2
3488,2/7/2022,10.7,10.3,10.5,NA,NA,253,10.6,9.7,10,2
3489,2/8/2022,10.9,9.2,10.2,NA,NA,5190,11.7,9.6,10.3,2
3490,2/9/2022,9.4,8.7,8.9,NA,NA,5320,11.8,11.4,11.6,2
3491,2/10/2022,9.7,8.6,9.2,NA,NA,5500,11.8,11.1,11.5,2
3492,2/11/2022,10.4,9.4,9.9,NA,NA,4730,11.7,10.8,11.5,2
3493,2/12/2022,10.7,9.9,10.4,NA,NA,5420,11.6,11.2,11.4,2
3494,2/13/2022,11.2,10.5,10.9,NA,NA,6200,11.7,10.4,11.5,2
3495,2/14/2022,11.1,10.5,10.8,NA,NA,5520,11.7,11,11.5,2
3496,2/15/2022,11,10.2,10.6,NA,NA,5490,11.7,10.6,11.5,2
